x,y,z,S axis
-28.1698,1.880705,0,749.8130941
-27.3769,1.724646,0,750.6211621
-26.5824,1.577397,0,751.4292308
-25.7863,1.438718,0,752.2373003
-24.9888,1.308363,0,753.0453704
-24.19,1.186086,0,753.8534412
-23.3901,1.071639,0,754.6615126
-22.5891,0.96477,0,755.4695847
-21.7872,0.865229,0,756.2776574
-20.9845,0.77276,0,757.0857306
-20.1809,0.68711,0,757.8938044
-19.3767,0.60802,0,758.7018787
-18.572,0.535235,0,759.5099536
-17.7666,0.468495,0,760.318029
-16.9609,0.407541,0,761.1261048
-16.1547,0.352113,0,761.9341811
-15.3482,0.301951,0,762.7422578
-14.5414,0.256793,0,763.5503349
-13.7343,0.216377,0,764.3584124
-12.927,0.180441,0,765.1664903
-12.1196,0.148723,0,765.9745685
-11.312,0.12096,0,766.7826471
-10.5042,0.096888,0,767.5907259
-9.69643,0.076246,0,768.398805
-8.88854,0.058768,0,769.2068844
-8.08059,0.044192,0,770.014964
-7.2726,0.032254,0,770.8230439
-6.46457,0.02269,0,771.6311239
-5.65653,0.015236,0,772.4392041
-4.84847,0.00963,0,773.2472845
-4.0404,0.005607,0,774.0553649
-3.23232,0.002902,0,774.8634455
-2.42424,0.001253,0,775.6715262
-1.61616,0.000396,0,776.479607
-0.80808,6.60E-05,0,777.2876877
0,0,0,778.0957685
