x,y,z,S axis
173.8693467,94.5,0,397.9019486
172.8643216,94.5,0,398.9069737
171.8592965,94.5,0,399.9119988
170.8542714,94.5,0,400.9170239
169.8492462,94.5,0,401.9220491
168.8442211,94.5,0,402.9270742
167.839196,94.5,0,403.9320993
166.8341709,94.5,0,404.9371244
165.8291457,94.5,0,405.9421496
164.8241206,94.5,0,406.9471747
163.8190955,94.5,0,407.9521998
162.8140704,94.5,0,408.9572249
161.8090452,94.5,0,409.9622501
160.8040201,94.5,0,410.9672752
159.798995,94.5,0,411.9723003
158.7939698,94.5,0,412.9773255
157.7889447,94.5,0,413.9823506
156.7839196,94.5,0,414.9873757
155.7788945,94.5,0,415.9924008
154.7738693,94.5,0,416.997426
153.7688442,94.5,0,418.0024511
152.7638191,94.5,0,419.0074762
151.758794,94.5,0,420.0125013
150.7537688,94.5,0,421.0175265
149.7487437,94.5,0,422.0225516
148.7437186,94.5,0,423.0275767
147.7386935,94.5,0,424.0326018
146.7336683,94.5,0,425.037627
145.7286432,94.5,0,426.0426521
144.7236181,94.5,0,427.0476772
143.718593,94.5,0,428.0527023
142.7135678,94.5,0,429.0577275
141.7085427,94.5,0,430.0627526
140.7035176,94.5,0,431.0677777
139.6984925,94.5,0,432.0728028
138.6934673,94.5,0,433.077828
137.6884422,94.5,0,434.0828531
136.6834171,94.5,0,435.0878782
135.678392,94.5,0,436.0929033
134.6733668,94.5,0,437.0979285
133.6683417,94.5,0,438.1029536
132.6633166,94.5,0,439.1079787
131.6582915,94.5,0,440.1130038
130.6532663,94.5,0,441.118029
129.6482412,94.5,0,442.1230541
128.6432161,94.5,0,443.1280792
127.638191,94.5,0,444.1331043
126.6331658,94.5,0,445.1381295
125.6281407,94.5,0,446.1431546
124.6231156,94.5,0,447.1481797
123.6180905,94.5,0,448.1532048
122.6130653,94.5,0,449.15823
121.6080402,94.5,0,450.1632551
120.6030151,94.5,0,451.1682802
119.5979899,94.5,0,452.1733054
118.5929648,94.5,0,453.1783305
117.5879397,94.5,0,454.1833556
116.5829146,94.5,0,455.1883807
115.5778894,94.5,0,456.1934059
114.5728643,94.5,0,457.198431
113.5678392,94.5,0,458.2034561
112.5628141,94.5,0,459.2084812
111.5577889,94.5,0,460.2135064
110.5527638,94.5,0,461.2185315
109.5477387,94.5,0,462.2235566
108.5427136,94.5,0,463.2285817
107.5376884,94.5,0,464.2336069
106.5326633,94.5,0,465.238632
105.5276382,94.5,0,466.2436571
104.5226131,94.5,0,467.2486822
103.5175879,94.5,0,468.2537074
102.5125628,94.5,0,469.2587325
101.5075377,94.5,0,470.2637576
100.5025126,94.5,0,471.2687827
99.49748744,94.5,0,472.2738079
98.49246231,94.5,0,473.278833
97.48743719,94.5,0,474.2838581
96.48241206,94.5,0,475.2888833
95.47738693,94.5,0,476.2939084
94.47236181,94.5,0,477.2989335
93.46733668,94.5,0,478.3039586
92.46231156,94.5,0,479.3089838
91.45728643,94.5,0,480.3140089
90.45226131,94.5,0,481.319034
89.44723618,94.5,0,482.3240591
88.44221106,94.5,0,483.3290843
87.43718593,94.5,0,484.3341094
86.4321608,94.5,0,485.3391345
85.42713568,94.5,0,486.3441596
84.42211055,94.5,0,487.3491848
83.41708543,94.5,0,488.3542099
82.4120603,94.5,0,489.359235
81.40703518,94.5,0,490.3642601
80.40201005,94.5,0,491.3692853
79.39698492,94.5,0,492.3743104
78.3919598,94.5,0,493.3793355
77.38693467,94.5,0,494.3843607
76.38190955,94.5,0,495.3893858
75.37688442,94.5,0,496.3944109
74.3718593,94.5,0,497.399436
73.36683417,94.5,0,498.4044612
72.36180905,94.5,0,499.4094863
71.35678392,94.5,0,500.4145114
70.35175879,94.5,0,501.4195365
69.34673367,94.5,0,502.4245617
68.34170854,94.5,0,503.4295868
67.33668342,94.5,0,504.4346119
66.33165829,94.5,0,505.439637
65.32663317,94.5,0,506.4446622
64.32160804,94.5,0,507.4496873
63.31658291,94.5,0,508.4547124
62.31155779,94.5,0,509.4597375
61.30653266,94.5,0,510.4647627
60.30150754,94.5,0,511.4697878
59.29648241,94.5,0,512.4748129
58.29145729,94.5,0,513.479838
57.28643216,94.5,0,514.4848632
56.28140704,94.5,0,515.4898883
55.27638191,94.5,0,516.4949134
54.27135678,94.5,0,517.4999385
53.26633166,94.5,0,518.5049637
52.26130653,94.5,0,519.5099888
51.25628141,94.5,0,520.5150139
50.25125628,94.5,0,521.520039
49.24623116,94.5,0,522.5250642
48.24120603,94.5,0,523.5300893
47.2361809,94.5,0,524.5351144
46.23115578,94.5,0,525.5401395
45.22613065,94.5,0,526.5451647
44.22110553,94.5,0,527.5501898
43.2160804,94.5,0,528.5552149
42.21105528,94.5,0,529.56024
41.20603015,94.5,0,530.5652652
40.20100503,94.5,0,531.5702903
39.1959799,94.5,0,532.5753154
38.19095477,94.5,0,533.5803406
37.18592965,94.5,0,534.5853657
36.18090452,94.5,0,535.5903908
35.1758794,94.5,0,536.5954159
34.17085427,94.5,0,537.6004411
33.16582915,94.5,0,538.6054662
32.16080402,94.5,0,539.6104913
31.15577889,94.5,0,540.6155164
30.15075377,94.5,0,541.6205416
29.14572864,94.5,0,542.6255667
28.14070352,94.5,0,543.6305918
27.13567839,94.5,0,544.6356169
26.13065327,94.5,0,545.6406421
25.12562814,94.5,0,546.6456672
24.12060302,94.5,0,547.6506923
23.11557789,94.5,0,548.6557174
22.11055276,94.5,0,549.6607426
21.10552764,94.5,0,550.6657677
20.10050251,94.5,0,551.6707928
19.09547739,94.5,0,552.6758179
18.09045226,94.5,0,553.6808431
17.08542714,94.5,0,554.6858682
16.08040201,94.5,0,555.6908933
15.07537688,94.5,0,556.6959184
14.07035176,94.5,0,557.7009436
13.06532663,94.5,0,558.7059687
12.06030151,94.5,0,559.7109938
11.05527638,94.5,0,560.7160189
10.05025126,94.5,0,561.7210441
9.045226131,94.5,0,562.7260692
8.040201005,94.5,0,563.7310943
7.035175879,94.5,0,564.7361194
6.030150754,94.5,0,565.7411446
