X,Y,Z,dX,dY,dZ,Tangent
-514.817,-514.817,0,1.22773,1.22773,0,1.73628
-514.805,-514.805,0,1.22797,1.22797,0,1.73661
-514.792,-514.792,0,1.2282,1.2282,0,1.73694
-514.78,-514.78,0,1.22844,1.22844,0,1.73727
-514.768,-514.768,0,1.22867,1.22867,0,1.73761
-514.756,-514.756,0,1.22891,1.22891,0,1.73794
-514.743,-514.743,0,1.22914,1.22914,0,1.73827
-514.731,-514.731,0,1.22938,1.22938,0,1.7386
-514.719,-514.719,0,1.22961,1.22961,0,1.73894
-514.706,-514.706,0,1.22985,1.22985,0,1.73927
-514.694,-514.694,0,1.23008,1.23008,0,1.7396
-514.682,-514.682,0,1.23032,1.23032,0,1.73993
-514.669,-514.669,0,1.23055,1.23055,0,1.74026
-514.657,-514.657,0,1.23079,1.23079,0,1.7406
-514.645,-514.645,0,1.23102,1.23102,0,1.74093
-514.633,-514.633,0,1.23126,1.23126,0,1.74126
-514.62,-514.62,0,1.23149,1.23149,0,1.74159
-514.608,-514.608,0,1.23173,1.23173,0,1.74192
-514.596,-514.596,0,1.23196,1.23196,0,1.74225
-514.583,-514.583,0,1.23219,1.23219,0,1.74259
-514.571,-514.571,0,1.23243,1.23243,0,1.74292
-514.559,-514.559,0,1.23266,1.23266,0,1.74325
-514.546,-514.546,0,1.2329,1.2329,0,1.74358
-514.534,-514.534,0,1.23313,1.23313,0,1.74391
-514.522,-514.522,0,1.23337,1.23337,0,1.74424
-514.509,-514.509,0,1.2336,1.2336,0,1.74457
-514.497,-514.497,0,1.23383,1.23383,0,1.7449
-514.485,-514.485,0,1.23407,1.23407,0,1.74524
-514.472,-514.472,0,1.2343,1.2343,0,1.74557
-514.46,-514.46,0,1.23454,1.23454,0,1.7459
-514.448,-514.448,0,1.23477,1.23477,0,1.74623
-514.435,-514.435,0,1.235,1.235,0,1.74656
-514.423,-514.423,0,1.23524,1.23524,0,1.74689
-514.411,-514.411,0,1.23547,1.23547,0,1.74722
-514.398,-514.398,0,1.23571,1.23571,0,1.74755
-514.386,-514.386,0,1.23594,1.23594,0,1.74788
-514.373,-514.373,0,1.23617,1.23617,0,1.74821
-514.361,-514.361,0,1.23641,1.23641,0,1.74854
-514.349,-514.349,0,1.23664,1.23664,0,1.74887
-514.336,-514.336,0,1.23687,1.23687,0,1.7492
-514.324,-514.324,0,1.23711,1.23711,0,1.74953
-514.312,-514.312,0,1.23734,1.23734,0,1.74986
-514.299,-514.299,0,1.23757,1.23757,0,1.75019
-514.287,-514.287,0,1.23781,1.23781,0,1.75052
-514.274,-514.274,0,1.23804,1.23804,0,1.75085
-514.262,-514.262,0,1.23827,1.23827,0,1.75118
-514.25,-514.25,0,1.23851,1.23851,0,1.75151
-514.237,-514.237,0,1.23874,1.23874,0,1.75184
-514.225,-514.225,0,1.23897,1.23897,0,1.75217
-514.213,-514.213,0,1.23921,1.23921,0,1.7525
-514.2,-514.2,0,1.23944,1.23944,0,1.75283
-514.188,-514.188,0,1.23967,1.23967,0,1.75316
-514.175,-514.175,0,1.23991,1.23991,0,1.75349
-514.163,-514.163,0,1.24014,1.24014,0,1.75382
-514.151,-514.151,0,1.24037,1.24037,0,1.75415
-514.138,-514.138,0,1.24061,1.24061,0,1.75448
-514.126,-514.126,0,1.24084,1.24084,0,1.75481
-514.113,-514.113,0,1.24107,1.24107,0,1.75514
-514.101,-514.101,0,1.2413,1.2413,0,1.75547
-514.089,-514.089,0,1.24154,1.24154,0,1.7558
-514.076,-514.076,0,1.24177,1.24177,0,1.75613
-514.064,-514.064,0,1.242,1.242,0,1.75646
-514.051,-514.051,0,1.24223,1.24223,0,1.75678
-514.039,-514.039,0,1.24247,1.24247,0,1.75711
-514.026,-514.026,0,1.2427,1.2427,0,1.75744
-514.014,-514.014,0,1.24293,1.24293,0,1.75777
-514.002,-514.002,0,1.24316,1.24316,0,1.7581
-513.989,-513.989,0,1.2434,1.2434,0,1.75843
-513.977,-513.977,0,1.24363,1.24363,0,1.75876
-513.964,-513.964,0,1.24386,1.24386,0,1.75909
-513.952,-513.952,0,1.24409,1.24409,0,1.75941
-513.952,-513.952,0,1.24409,1.24409,0,1.75941
-513.939,-513.939,0,1.24426,1.24426,0,1.75965
-513.927,-513.927,0,1.2443,1.2443,0,1.75971
-513.914,-513.914,0,1.24422,1.24422,0,1.75959
-513.902,-513.902,0,1.244,1.244,0,1.75928
-513.89,-513.89,0,1.24366,1.24366,0,1.7588
-513.877,-513.877,0,1.24319,1.24319,0,1.75813
-513.865,-513.865,0,1.24259,1.24259,0,1.75728
-513.852,-513.852,0,1.24186,1.24186,0,1.75626
-513.84,-513.84,0,1.24101,1.24101,0,1.75505
-513.828,-513.828,0,1.24002,1.24002,0,1.75366
-513.815,-513.815,0,1.23891,1.23891,0,1.75209
-513.803,-513.803,0,1.23767,1.23767,0,1.75033
-513.79,-513.79,0,1.23631,1.23631,0,1.7484
-513.778,-513.778,0,1.23481,1.23481,0,1.74629
-513.766,-513.766,0,1.23319,1.23319,0,1.74399
-513.753,-513.753,0,1.23144,1.23144,0,1.74152
-513.741,-513.741,0,1.22956,1.22956,0,1.73886
-513.729,-513.729,0,1.22756,1.22756,0,1.73603
-513.716,-513.716,0,1.22542,1.22542,0,1.73301
-513.704,-513.704,0,1.22316,1.22316,0,1.72981
-513.692,-513.692,0,1.22077,1.22077,0,1.72643
-513.68,-513.68,0,1.21825,1.21825,0,1.72287
-513.668,-513.668,0,1.21561,1.21561,0,1.71913
-513.656,-513.656,0,1.21284,1.21284,0,1.71521
-513.643,-513.643,0,1.20993,1.20993,0,1.71111
-513.631,-513.631,0,1.20691,1.20691,0,1.70682
-513.619,-513.619,0,1.20375,1.20375,0,1.70236
-513.607,-513.607,0,1.20046,1.20046,0,1.69771
-513.595,-513.595,0,1.19705,1.19705,0,1.69289
-513.583,-513.583,0,1.19351,1.19351,0,1.68788
-513.571,-513.571,0,1.18984,1.18984,0,1.68269
-513.56,-513.56,0,1.18605,1.18605,0,1.67732
-513.548,-513.548,0,1.18212,1.18212,0,1.67177
-513.536,-513.536,0,1.17807,1.17807,0,1.66604
-513.524,-513.524,0,1.17389,1.17389,0,1.66013
-513.512,-513.512,0,1.16958,1.16958,0,1.65404
-513.501,-513.501,0,1.16515,1.16515,0,1.64776
-513.489,-513.489,0,1.16058,1.16058,0,1.64131
-513.478,-513.478,0,1.15589,1.15589,0,1.63468
-513.466,-513.466,0,1.15107,1.15107,0,1.62786
-513.454,-513.454,0,1.14612,1.14612,0,1.62086
-513.443,-513.443,0,1.14105,1.14105,0,1.61369
-513.432,-513.432,0,1.13584,1.13584,0,1.60633
-513.42,-513.42,0,1.13051,1.13051,0,1.59879
-513.409,-513.409,0,1.12505,1.12505,0,1.59107
-513.398,-513.398,0,1.11947,1.11947,0,1.58317
-513.387,-513.387,0,1.11375,1.11375,0,1.57508
-513.376,-513.376,0,1.10791,1.10791,0,1.56682
-513.365,-513.365,0,1.10194,1.10194,0,1.55838
-513.354,-513.354,0,1.09584,1.09584,0,1.54975
-513.343,-513.343,0,1.08962,1.08962,0,1.54095
-513.332,-513.332,0,1.08326,1.08326,0,1.53196
-513.321,-513.321,0,1.07678,1.07678,0,1.52279
-513.31,-513.31,0,1.07017,1.07017,0,1.51345
-513.3,-513.3,0,1.06343,1.06343,0,1.50392
-513.289,-513.289,0,1.05656,1.05656,0,1.49421
-513.278,-513.278,0,1.04957,1.04957,0,1.48432
-513.268,-513.268,0,1.04245,1.04245,0,1.47425
-513.258,-513.258,0,1.0352,1.0352,0,1.46399
-513.247,-513.247,0,1.02782,1.02782,0,1.45356
-513.237,-513.237,0,1.02032,1.02032,0,1.44295
-513.227,-513.227,0,1.01268,1.01268,0,1.43215
-513.217,-513.217,0,1.00492,1.00492,0,1.42118
-513.207,-513.207,0,0.997034,0.997034,0,1.41002
-513.197,-513.197,0,0.989017,0.989017,0,1.39868
-513.187,-513.187,0,0.980873,0.980873,0,1.38716
-513.177,-513.177,0,0.9726,0.9726,0,1.37546
-513.167,-513.167,0,0.964199,0.964199,0,1.36358
-513.158,-513.158,0,0.955671,0.955671,0,1.35152
-513.148,-513.148,0,0.947015,0.947015,0,1.33928
-513.139,-513.139,0,0.93823,0.93823,0,1.32686
-513.13,-513.13,0,0.929318,0.929318,0,1.31425
-513.12,-513.12,0,0.920278,0.920278,0,1.30147
-513.111,-513.111,0,0.91111,0.91111,0,1.2885
-513.102,-513.102,0,0.901815,0.901815,0,1.27536
-513.093,-513.093,0,0.892391,0.892391,0,1.26203
-513.084,-513.084,0,0.882839,0.882839,0,1.24852
-513.076,-513.076,0,0.87316,0.87316,0,1.23483
-513.067,-513.067,0,0.863352,0.863352,0,1.22096
-513.058,-513.058,0,0.853417,0.853417,0,1.20691
-513.05,-513.05,0,0.843354,0.843354,0,1.19268
-513.041,-513.041,0,0.833163,0.833163,0,1.17827
-513.033,-513.033,0,0.822844,0.822844,0,1.16368
-513.025,-513.025,0,0.812397,0.812397,0,1.1489
-513.017,-513.017,0,0.801822,0.801822,0,1.13395
-513.009,-513.009,0,0.79112,0.79112,0,1.11881
-513.001,-513.001,0,0.780289,0.780289,0,1.1035
-512.993,-512.993,0,0.769331,0.769331,0,1.088
-512.986,-512.986,0,0.758245,0.758245,0,1.07232
-512.978,-512.978,0,0.74703,0.74703,0,1.05646
-512.971,-512.971,0,0.735688,0.735688,0,1.04042
-512.963,-512.963,0,0.724218,0.724218,0,1.0242
-512.956,-512.956,0,0.71262,0.71262,0,1.0078
-512.949,-512.949,0,0.700895,0.700895,0,0.991215
-512.942,-512.942,0,0.689041,0.689041,0,0.974451
-512.935,-512.935,0,0.677059,0.677059,0,0.957507
-512.929,-512.929,0,0.66495,0.66495,0,0.940381
-512.922,-512.922,0,0.652713,0.652713,0,0.923075
-512.916,-512.916,0,0.640347,0.640347,0,0.905588
-512.909,-512.909,0,0.627854,0.627854,0,0.88792
-512.909,-512.909,0,0.627854,0.627854,0,0.88792
-512.903,-512.903,0,0.615424,0.615424,0,0.870342
-512.897,-512.897,0,0.603249,0.603249,0,0.853123
-512.891,-512.891,0,0.591329,0.591329,0,0.836265
-512.885,-512.885,0,0.579663,0.579663,0,0.819767
-512.879,-512.879,0,0.568251,0.568251,0,0.803628
-512.874,-512.874,0,0.557094,0.557094,0,0.78785
-512.868,-512.868,0,0.546192,0.546192,0,0.772432
-512.863,-512.863,0,0.535544,0.535544,0,0.757374
-512.858,-512.858,0,0.525151,0.525151,0,0.742676
-512.852,-512.852,0,0.515012,0.515012,0,0.728338
-512.847,-512.847,0,0.505128,0.505128,0,0.71436
-512.842,-512.842,0,0.495499,0.495499,0,0.700742
-512.837,-512.837,0,0.486124,0.486124,0,0.687484
-512.833,-512.833,0,0.477004,0.477004,0,0.674586
-512.828,-512.828,0,0.468138,0.468138,0,0.662048
-512.823,-512.823,0,0.459527,0.459527,0,0.64987
-512.819,-512.819,0,0.451171,0.451171,0,0.638052
-512.814,-512.814,0,0.443069,0.443069,0,0.626594
-512.81,-512.81,0,0.435222,0.435222,0,0.615496
-512.805,-512.805,0,0.427629,0.427629,0,0.604758
-512.801,-512.801,0,0.420291,0.420291,0,0.594381
-512.797,-512.797,0,0.413207,0.413207,0,0.584363
-512.793,-512.793,0,0.406378,0.406378,0,0.574705
-512.789,-512.789,0,0.399804,0.399804,0,0.565408
-512.785,-512.785,0,0.393484,0.393484,0,0.55647
-512.781,-512.781,0,0.387418,0.387418,0,0.547892
-512.777,-512.777,0,0.381608,0.381608,0,0.539675
-512.773,-512.773,0,0.376052,0.376052,0,0.531817
-512.77,-512.77,0,0.37075,0.37075,0,0.52432
-512.766,-512.766,0,0.365703,0.365703,0,0.517182
-512.762,-512.762,0,0.360911,0.360911,0,0.510405
-512.759,-512.759,0,0.356373,0.356373,0,0.503988
-512.755,-512.755,0,0.35209,0.35209,0,0.49793
-512.752,-512.752,0,0.348061,0.348061,0,0.492233
-512.748,-512.748,0,0.344287,0.344287,0,0.486896
-512.745,-512.745,0,0.340768,0.340768,0,0.481918
-512.741,-512.741,0,0.337503,0.337503,0,0.477301
-512.738,-512.738,0,0.334493,0.334493,0,0.473044
-512.735,-512.735,0,0.331737,0.331737,0,0.469147
-512.731,-512.731,0,0.329236,0.329236,0,0.46561
-512.728,-512.728,0,0.326989,0.326989,0,0.462433
-512.725,-512.725,0,0.324997,0.324997,0,0.459616
-512.722,-512.722,0,0.32326,0.32326,0,0.457159
-512.718,-512.718,0,0.321777,0.321777,0,0.455062
-512.715,-512.715,0,0.320549,0.320549,0,0.453325
-512.712,-512.712,0,0.319575,0.319575,0,0.451948
-512.709,-512.709,0,0.318856,0.318856,0,0.450931
-512.706,-512.706,0,0.318392,0.318392,0,0.450274
-512.702,-512.702,0,0.318182,0.318182,0,0.449977
-512.699,-512.699,0,0.318226,0.318226,0,0.45004
-512.696,-512.696,0,0.318526,0.318526,0,0.450463
-512.693,-512.693,0,0.31908,0.31908,0,0.451247
-512.69,-512.69,0,0.319888,0.319888,0,0.45239
-512.686,-512.686,0,0.320951,0.320951,0,0.453893
-512.683,-512.683,0,0.322269,0.322269,0,0.455757
-512.68,-512.68,0,0.323841,0.323841,0,0.45798
-512.677,-512.677,0,0.325668,0.325668,0,0.460563
-512.674,-512.674,0,0.327749,0.327749,0,0.463507
-512.67,-512.67,0,0.330085,0.330085,0,0.46681
-512.667,-512.667,0,0.332675,0.332675,0,0.470474
-512.664,-512.664,0,0.33552,0.33552,0,0.474497
-512.66,-512.66,0,0.33862,0.33862,0,0.478881
-512.657,-512.657,0,0.341974,0.341974,0,0.483625
-512.653,-512.653,0,0.345583,0.345583,0,0.488728
-512.65,-512.65,0,0.349446,0.349446,0,0.494192
-512.646,-512.646,0,0.353564,0.353564,0,0.500016
-512.643,-512.643,0,0.357937,0.357937,0,0.506199
-512.639,-512.639,0,0.362564,0.362564,0,0.512743
-512.636,-512.636,0,0.367446,0.367446,0,0.519647
-512.632,-512.632,0,0.372582,0.372582,0,0.526911
-512.628,-512.628,0,0.377973,0.377973,0,0.534535
-512.624,-512.624,0,0.383619,0.383619,0,0.542519
-512.62,-512.62,0,0.389519,0.389519,0,0.550863
-512.617,-512.617,0,0.395673,0.395673,0,0.559566
-512.613,-512.613,0,0.402082,0.402082,0,0.56863
-512.608,-512.608,0,0.408746,0.408746,0,0.578055
-512.604,-512.604,0,0.415665,0.415665,0,0.587839
-512.6,-512.6,0,0.422838,0.422838,0,0.597983
-512.596,-512.596,0,0.430265,0.430265,0,0.608487
-512.592,-512.592,0,0.437947,0.437947,0,0.619351
-512.587,-512.587,0,0.445884,0.445884,0,0.630575
-512.583,-512.583,0,0.454075,0.454075,0,0.642159
-512.578,-512.578,0,0.462521,0.462521,0,0.654104
-512.573,-512.573,0,0.471222,0.471222,0,0.666408
-512.569,-512.569,0,0.480177,0.480177,0,0.679072
-512.564,-512.564,0,0.489386,0.489386,0,0.692097
-512.559,-512.559,0,0.49885,0.49885,0,0.705481
-512.554,-512.554,0,0.508569,0.508569,0,0.719225
-512.549,-512.549,0,0.518542,0.518542,0,0.73333
-512.543,-512.543,0,0.52877,0.52877,0,0.747794
-512.538,-512.538,0,0.539253,0.539253,0,0.762619
-512.533,-512.533,0,0.54999,0.54999,0,0.777803
-512.527,-512.527,0,0.560982,0.560982,0,0.793348
-512.521,-512.521,0,0.572228,0.572228,0,0.809253
-512.516,-512.516,0,0.583729,0.583729,0,0.825517
-512.51,-512.51,0,0.595484,0.595484,0,0.842142
-512.504,-512.504,0,0.607494,0.607494,0,0.859127
-512.498,-512.498,0,0.619759,0.619759,0,0.876471
-512.491,-512.491,0,0.632278,0.632278,0,0.894176
-512.485,-512.485,0,0.645052,0.645052,0,0.912241
-512.485,-512.485,0,0.645052,0.645052,0,0.912241
-512.478,-512.478,0,0.657889,0.657889,0,0.930396
-512.472,-512.472,0,0.6706,0.6706,0,0.948371
-512.465,-512.465,0,0.683183,0.683183,0,0.966167
-512.458,-512.458,0,0.69564,0.69564,0,0.983783
-512.451,-512.451,0,0.707969,0.707969,0,1.00122
-512.444,-512.444,0,0.720171,0.720171,0,1.01848
-512.437,-512.437,0,0.732247,0.732247,0,1.03555
-512.429,-512.429,0,0.744195,0.744195,0,1.05245
-512.422,-512.422,0,0.756016,0.756016,0,1.06917
-512.414,-512.414,0,0.76771,0.76771,0,1.08571
-512.406,-512.406,0,0.779278,0.779278,0,1.10207
-512.399,-512.399,0,0.790718,0.790718,0,1.11824
-512.391,-512.391,0,0.802031,0.802031,0,1.13424
-512.383,-512.383,0,0.813217,0.813217,0,1.15006
-512.374,-512.374,0,0.824276,0.824276,0,1.1657
-512.366,-512.366,0,0.835208,0.835208,0,1.18116
-512.358,-512.358,0,0.846013,0.846013,0,1.19644
-512.349,-512.349,0,0.856691,0.856691,0,1.21154
-512.341,-512.341,0,0.867242,0.867242,0,1.22647
-512.332,-512.332,0,0.877666,0.877666,0,1.24121
-512.323,-512.323,0,0.887963,0.887963,0,1.25577
-512.314,-512.314,0,0.898133,0.898133,0,1.27015
-512.305,-512.305,0,0.908176,0.908176,0,1.28435
-512.296,-512.296,0,0.918091,0.918091,0,1.29838
-512.287,-512.287,0,0.92788,0.92788,0,1.31222
-512.277,-512.277,0,0.937542,0.937542,0,1.32588
-512.268,-512.268,0,0.947076,0.947076,0,1.33937
-512.258,-512.258,0,0.956484,0.956484,0,1.35267
-512.249,-512.249,0,0.965765,0.965765,0,1.3658
-512.239,-512.239,0,0.974918,0.974918,0,1.37874
-512.229,-512.229,0,0.983945,0.983945,0,1.39151
-512.219,-512.219,0,0.992844,0.992844,0,1.40409
-512.209,-512.209,0,1.00162,1.00162,0,1.4165
-512.199,-512.199,0,1.01026,1.01026,0,1.42873
-512.189,-512.189,0,1.01878,1.01878,0,1.44077
-512.179,-512.179,0,1.02717,1.02717,0,1.45264
-512.169,-512.169,0,1.03544,1.03544,0,1.46433
-512.158,-512.158,0,1.04357,1.04357,0,1.47584
-512.148,-512.148,0,1.05158,1.05158,0,1.48716
-512.137,-512.137,0,1.05947,1.05947,0,1.49831
-512.127,-512.127,0,1.06722,1.06722,0,1.50928
-512.116,-512.116,0,1.07485,1.07485,0,1.52007
-512.105,-512.105,0,1.08236,1.08236,0,1.53068
-512.094,-512.094,0,1.08973,1.08973,0,1.54111
-512.083,-512.083,0,1.09698,1.09698,0,1.55136
-512.072,-512.072,0,1.1041,1.1041,0,1.56143
-512.061,-512.061,0,1.11109,1.11109,0,1.57132
-512.05,-512.05,0,1.11796,1.11796,0,1.58103
-512.039,-512.039,0,1.1247,1.1247,0,1.59057
-512.028,-512.028,0,1.13131,1.13131,0,1.59992
-512.016,-512.016,0,1.1378,1.1378,0,1.60909
-512.005,-512.005,0,1.14416,1.14416,0,1.61808
-511.993,-511.993,0,1.15039,1.15039,0,1.6269
-511.982,-511.982,0,1.15649,1.15649,0,1.63553
-511.97,-511.97,0,1.16247,1.16247,0,1.64398
-511.959,-511.959,0,1.16832,1.16832,0,1.65226
-511.947,-511.947,0,1.17405,1.17405,0,1.66035
-511.935,-511.935,0,1.17964,1.17964,0,1.66827
-511.923,-511.923,0,1.18511,1.18511,0,1.676
-511.911,-511.911,0,1.19046,1.19046,0,1.68356
-511.9,-511.9,0,1.19567,1.19567,0,1.69094
-511.888,-511.888,0,1.20076,1.20076,0,1.69813
-511.876,-511.876,0,1.20572,1.20572,0,1.70515
-511.863,-511.863,0,1.21056,1.21056,0,1.71199
-511.851,-511.851,0,1.21526,1.21526,0,1.71864
-511.839,-511.839,0,1.21984,1.21984,0,1.72512
-511.827,-511.827,0,1.2243,1.2243,0,1.73142
-511.815,-511.815,0,1.22862,1.22862,0,1.73754
-511.802,-511.802,0,1.23282,1.23282,0,1.74348
-511.79,-511.79,0,1.2369,1.2369,0,1.74923
-511.778,-511.778,0,1.24084,1.24084,0,1.75481
-511.765,-511.765,0,1.24466,1.24466,0,1.76021
-511.753,-511.753,0,1.24835,1.24835,0,1.76543
-511.74,-511.74,0,1.25191,1.25191,0,1.77047
-511.728,-511.728,0,1.25535,1.25535,0,1.77534
-511.715,-511.715,0,1.25866,1.25866,0,1.78002
-511.702,-511.702,0,1.26184,1.26184,0,1.78452
-511.69,-511.69,0,1.2649,1.2649,0,1.78884
-511.677,-511.677,0,1.26783,1.26783,0,1.79298
-511.664,-511.664,0,1.27063,1.27063,0,1.79695
-511.652,-511.652,0,1.27331,1.27331,0,1.80073
-511.639,-511.639,0,1.27585,1.27585,0,1.80433
-511.626,-511.626,0,1.27828,1.27828,0,1.80776
-511.613,-511.613,0,1.28057,1.28057,0,1.811
-511.601,-511.601,0,1.28274,1.28274,0,1.81406
-511.588,-511.588,0,1.28478,1.28478,0,1.81695
-511.575,-511.575,0,1.28669,1.28669,0,1.81965
-511.562,-511.562,0,1.28847,1.28847,0,1.82218
-511.549,-511.549,0,1.29013,1.29013,0,1.82452
-511.536,-511.536,0,1.29167,1.29167,0,1.82669
-511.523,-511.523,0,1.29307,1.29307,0,1.82868
-511.51,-511.51,0,1.29435,1.29435,0,1.83048
-511.497,-511.497,0,1.2955,1.2955,0,1.83211
-511.485,-511.485,0,1.29652,1.29652,0,1.83356
-511.472,-511.472,0,1.29742,1.29742,0,1.83483
-511.459,-511.459,0,1.29819,1.29819,0,1.83591
-511.446,-511.446,0,1.29883,1.29883,0,1.83682
-511.433,-511.433,0,1.29935,1.29935,0,1.83755
-511.42,-511.42,0,1.29973,1.29973,0,1.8381
-511.407,-511.407,0,1.3,1.3,0,1.83847
-511.407,-511.407,0,1.3,1.3,0,1.83847
-511.394,-511.394,0,1.30019,1.30019,0,1.83875
-511.381,-511.381,0,1.30039,1.30039,0,1.83903
-511.368,-511.368,0,1.30059,1.30059,0,1.83931
-511.355,-511.355,0,1.30079,1.30079,0,1.83959
-511.342,-511.342,0,1.30098,1.30098,0,1.83987
-511.329,-511.329,0,1.30118,1.30118,0,1.84015
-511.316,-511.316,0,1.30138,1.30138,0,1.84043
-511.303,-511.303,0,1.30158,1.30158,0,1.84071
-511.29,-511.29,0,1.30177,1.30177,0,1.84099
-511.276,-511.276,0,1.30197,1.30197,0,1.84127
-511.263,-511.263,0,1.30217,1.30217,0,1.84155
-511.25,-511.25,0,1.30237,1.30237,0,1.84182
-511.237,-511.237,0,1.30256,1.30256,0,1.8421
-511.224,-511.224,0,1.30276,1.30276,0,1.84238
-511.211,-511.211,0,1.30296,1.30296,0,1.84266
-511.198,-511.198,0,1.30316,1.30316,0,1.84294
-511.185,-511.185,0,1.30335,1.30335,0,1.84322
-511.172,-511.172,0,1.30355,1.30355,0,1.8435
-511.159,-511.159,0,1.30375,1.30375,0,1.84378
-511.146,-511.146,0,1.30395,1.30395,0,1.84406
-511.133,-511.133,0,1.30414,1.30414,0,1.84434
-511.12,-511.12,0,1.30434,1.30434,0,1.84461
-511.107,-511.107,0,1.30454,1.30454,0,1.84489
-511.094,-511.094,0,1.30473,1.30473,0,1.84517
-511.081,-511.081,0,1.30493,1.30493,0,1.84545
-511.068,-511.068,0,1.30513,1.30513,0,1.84573
-511.055,-511.055,0,1.30532,1.30532,0,1.84601
-511.042,-511.042,0,1.30552,1.30552,0,1.84629
-511.029,-511.029,0,1.30572,1.30572,0,1.84656
-511.016,-511.016,0,1.30592,1.30592,0,1.84684
-511.003,-511.003,0,1.30611,1.30611,0,1.84712
-510.99,-510.99,0,1.30631,1.30631,0,1.8474
-510.977,-510.977,0,1.30651,1.30651,0,1.84768
-510.963,-510.963,0,1.3067,1.3067,0,1.84796
-510.95,-510.95,0,1.3069,1.3069,0,1.84823
-510.937,-510.937,0,1.3071,1.3071,0,1.84851
-510.924,-510.924,0,1.30729,1.30729,0,1.84879
-510.911,-510.911,0,1.30749,1.30749,0,1.84907
-510.898,-510.898,0,1.30769,1.30769,0,1.84935
-510.885,-510.885,0,1.30788,1.30788,0,1.84962
-510.872,-510.872,0,1.30808,1.30808,0,1.8499
-510.859,-510.859,0,1.30827,1.30827,0,1.85018
-510.846,-510.846,0,1.30847,1.30847,0,1.85046
-510.833,-510.833,0,1.30867,1.30867,0,1.85074
-510.82,-510.82,0,1.30886,1.30886,0,1.85101
-510.806,-510.806,0,1.30906,1.30906,0,1.85129
-510.793,-510.793,0,1.30926,1.30926,0,1.85157
-510.78,-510.78,0,1.30945,1.30945,0,1.85185
-510.767,-510.767,0,1.30965,1.30965,0,1.85212
-510.754,-510.754,0,1.30985,1.30985,0,1.8524
-510.741,-510.741,0,1.31004,1.31004,0,1.85268
-510.728,-510.728,0,1.31024,1.31024,0,1.85296
-510.715,-510.715,0,1.31043,1.31043,0,1.85323
-510.702,-510.702,0,1.31063,1.31063,0,1.85351
-510.689,-510.689,0,1.31083,1.31083,0,1.85379
-510.675,-510.675,0,1.31102,1.31102,0,1.85406
-510.662,-510.662,0,1.31122,1.31122,0,1.85434
-510.649,-510.649,0,1.31141,1.31141,0,1.85462
-510.636,-510.636,0,1.31161,1.31161,0,1.8549
-510.623,-510.623,0,1.31181,1.31181,0,1.85517
-510.61,-510.61,0,1.312,1.312,0,1.85545
-510.597,-510.597,0,1.3122,1.3122,0,1.85573
-510.584,-510.584,0,1.31239,1.31239,0,1.856
-510.571,-510.571,0,1.31259,1.31259,0,1.85628
-510.557,-510.557,0,1.31278,1.31278,0,1.85656
-510.544,-510.544,0,1.31298,1.31298,0,1.85683
-510.531,-510.531,0,1.31318,1.31318,0,1.85711
-510.518,-510.518,0,1.31337,1.31337,0,1.85739
-510.505,-510.505,0,1.31357,1.31357,0,1.85766
-510.492,-510.492,0,1.31376,1.31376,0,1.85794
-510.479,-510.479,0,1.31396,1.31396,0,1.85822
-510.465,-510.465,0,1.31415,1.31415,0,1.85849
-510.452,-510.452,0,1.31435,1.31435,0,1.85877
-510.439,-510.439,0,1.31454,1.31454,0,1.85905
-510.426,-510.426,0,1.31474,1.31474,0,1.85932
-510.413,-510.413,0,1.31493,1.31493,0,1.8596
-510.4,-510.4,0,1.31513,1.31513,0,1.85987
-510.387,-510.387,0,1.31532,1.31532,0,1.86015
-510.373,-510.373,0,1.31552,1.31552,0,1.86043
-510.36,-510.36,0,1.31571,1.31571,0,1.8607
-510.347,-510.347,0,1.31591,1.31591,0,1.86098
-510.334,-510.334,0,1.31611,1.31611,0,1.86125
-510.321,-510.321,0,1.3163,1.3163,0,1.86153
-510.308,-510.308,0,1.3165,1.3165,0,1.86181
-510.294,-510.294,0,1.31669,1.31669,0,1.86208
-510.281,-510.281,0,1.31689,1.31689,0,1.86236
-510.268,-510.268,0,1.31708,1.31708,0,1.86263
-510.255,-510.255,0,1.31728,1.31728,0,1.86291
-510.242,-510.242,0,1.31747,1.31747,0,1.86318
-510.229,-510.229,0,1.31766,1.31766,0,1.86346
-510.215,-510.215,0,1.31786,1.31786,0,1.86373
-510.202,-510.202,0,1.31805,1.31805,0,1.86401
-510.189,-510.189,0,1.31825,1.31825,0,1.86429
-510.176,-510.176,0,1.31844,1.31844,0,1.86456
-510.163,-510.163,0,1.31864,1.31864,0,1.86484
-510.15,-510.15,0,1.31883,1.31883,0,1.86511
-510.136,-510.136,0,1.31903,1.31903,0,1.86539
-510.123,-510.123,0,1.31922,1.31922,0,1.86566
-510.11,-510.11,0,1.31942,1.31942,0,1.86594
-510.097,-510.097,0,1.31961,1.31961,0,1.86621
-510.097,-510.097,0,1.31961,1.31961,0,1.86621
-510.084,-510.084,0,1.31981,1.31981,0,1.86649
-510.07,-510.07,0,1.32,1.32,0,1.86677
-510.057,-510.057,0,1.3202,1.3202,0,1.86704
-510.044,-510.044,0,1.3204,1.3204,0,1.86732
-510.031,-510.031,0,1.3206,1.3206,0,1.86761
-510.018,-510.018,0,1.3208,1.3208,0,1.86789
