x,y,z,s
-32.9008424171068,901.41198482996,0,0
-32.8857924960208,901.455041841035,0,0
-34.4466976955018,896.878189308515,0,0
-35.9589702667964,892.232843596672,0,0
-35.9476995722994,892.268204362874,0,0
-37.4170308171153,887.55796306712,0,0
-38.8458517243901,882.79329073158,0,0
-38.837535189067,882.821525551389,0,0
-40.23045476668,878.00559234961,0,0
-41.589592439927,873.147056422597,0,0
-41.5832536590984,873.170067733536,0,0
-42.9115441041811,868.272107321738,0,0
-44.2105266216109,863.341702168007,0,0
-44.2057190475049,863.360188139127,0,0
-45.4792007505968,858.398675139257,0,0
-46.7322782794933,853.413022676376,0,0
-46.7305809536941,853.419809280509,0,0
-47.978796710587,848.404094991391,0,0
-49.2377051909003,843.369653818828,0,0
-49.2411660329191,843.355950966481,0,0
-50.5322221781214,838.294497849842,0,0
-51.8718576841708,833.21853123667,0,0
-51.8810869724517,833.184378971188,0,0
-53.2907759477157,828.087724085169,0,0
-54.7792584090311,822.980545234042,0,0
-54.7903006983807,822.943547494249,0,0
-56.3515925339657,817.832752517062,0,0
-57.9740103527321,812.715999613407,0,0
-57.9815121626663,812.69267226454,0,0
-59.6495892639176,807.577495935853,0,0
-61.3520269964309,802.457856480093,0,0
-61.3553513349309,802.447917486504,0,0
-63.0767904381669,797.330948477089,0,0
-64.8064918302169,792.210858115761,0,0
-64.8062458836737,792.211586449775,0,0
-66.5344250774942,787.091678012877,0,0
-68.2594272505444,781.96949878388,0,0
-68.258788498544,781.971397574055,0,0
-69.9807046514865,776.84707203657,0,0
-71.6996586310181,771.720887757964,0,0
-71.6990931805482,771.722575678965,0,0
-73.4152603206099,766.594610626822,0,0
-75.1287381235254,761.465123662381,0,0
-75.1282328281207,761.466637660523,0,0
-76.8391643127132,756.335691761556,0,0
-78.5476265685386,751.203484467994,0,0
-78.5471665568426,751.204867460394,0,0
-80.2532579921515,746.071461946153,0,0
-81.9569987673504,740.937010053461,0,0
-81.9565531229292,740.938354123888,0,0
-83.6579193183122,735.802950919075,0,0
-85.3568639768411,730.666683860073,0,0
-85.356410373734,730.668056306468,0,0
-87.0528607670171,725.531030277213,0,0
-88.7467358181455,720.393290421935,0,0
-88.7462569649268,720.39474409182,0,0
-90.4374274198289,715.256394320436,0,0
-92.1258389621556,710.117461854011,0,0
-92.1254156620239,710.118751214388,0,0
-93.8115420778984,704.978934987228,0,0
-95.4962970578501,699.838593572125,0,0
-95.4962451920274,699.838751834331,0,0
-97.1810686092508,694.697237333571,0,0
-98.8671037757108,689.555170083505,0,0
-98.867515122732,689.553916489202,0,0
-100.556485662469,684.410538937677,0,0
-102.249586327977,679.26653793855,0,0
-102.250272380567,679.264456125961,0,0
-103.947591502272,674.12029876613,0,0
-105.647223987101,668.97566575688,0,0
-105.647142066303,668.975913759924,0,0
-107.345931142591,663.832330898046,0,0
-109.041397524346,658.688569854641,0,0
-109.040509285148,658.691268921934,0,0
-110.730490440607,653.547769780333,0,0
-112.415818778369,648.404196794456,0,0
-112.415305688506,648.405764185443,0,0
-114.09781061449,643.261252615046,0,0
-115.778969678723,638.116557974726,0,0
-115.779048624016,638.116316420448,0,0
-117.46108961587,632.970399641646,0,0
-119.145681596338,627.824127932707,0,0
-119.146380552175,627.821995385894,0,0
-120.835599899584,622.674615324481,0,0
-122.530055250967,617.526755438596,0,0
-122.530747412753,617.524655215496,0,0
